associated_id,term,type
P61927,RPL37,gene_symbol
P61927,60S ribosomal protein L37,gene_common_name
P61927,RPL37,gene_symbol
P61949,Flavodoxin-1,gene_common_name
P61949,fldA,gene_symbol
P61978,Heterogeneous nuclear ribonucleoprotein K,gene_common_name
P61978,HNRNPK,gene_symbol
P61987,Cobalt-precorrin-5B C(1)-methyltransferase,gene_common_name
P61987,cbiD,gene_symbol
P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,gene_common_name
P62136,PPP1CA,gene_symbol
P62166,Neuronal calcium sensor 1,gene_common_name
P62166,NCS1,gene_symbol
P62166,Neuronal calcium sensor 1,gene_common_name
P62166,NCS1,gene_symbol
P62219,Protein RecA,gene_common_name
P62219,recA,gene_symbol
P62219,Protein RecA,gene_common_name
P62219,recA,gene_symbol
P62219,Protein RecA,gene_common_name
P62219,recA,gene_symbol
P62258,14-3-3 protein epsilon,gene_common_name
P62258,YWHAE,gene_symbol
P62258,14-3-3 protein epsilon,gene_common_name
P62258,YWHAE,gene_symbol
P62312,U6 snRNA-associated Sm-like protein LSm6,gene_common_name
P62312,LSM6,gene_symbol
P62312,U6 snRNA-associated Sm-like protein LSm6,gene_common_name
P62312,LSM6,gene_symbol
P62312,U6 snRNA-associated Sm-like protein LSm6,gene_common_name
P62312,LSM6,gene_symbol
P62330,ADP-ribosylation factor 6,gene_common_name
P62330,ARF6,gene_symbol
P62330,ADP-ribosylation factor 6,gene_common_name
P62330,ARF6,gene_symbol
P62330,ADP-ribosylation factor 6,gene_common_name
P62330,ARF6,gene_symbol
P62491,Ras-related protein Rab-11A,gene_common_name
P62491,RAB11A,gene_symbol
P62491,Ras-related protein Rab-11A,gene_common_name
P62491,RAB11A,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62508,Estrogen-related receptor gamma,gene_common_name
P62508,ESRRG,gene_symbol
P62580,Chloramphenicol acetyltransferase,gene_common_name
P62580,cat,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62593,Beta-lactamase TEM,gene_common_name
P62593,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62594,Beta-lactamase TEM,gene_common_name
P62594,bla,gene_symbol
P62617,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62617,ispF,gene_symbol
P62619,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62619,ispF,gene_symbol
P62619,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62619,ispF,gene_symbol
P62619,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62619,ispF,gene_symbol
P62619,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62619,ispF,gene_symbol
P62619,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62619,ispF,gene_symbol
P62619,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",gene_common_name
P62619,ispF,gene_symbol
P62623,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,gene_common_name
P62623,ispH,gene_symbol
P62623,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,gene_common_name
P62623,ispH,gene_symbol
P62658,30S ribosomal protein S17,gene_common_name
P62658,rpsQ,gene_symbol
P62660,30S ribosomal protein S19,gene_common_name
P62660,rpsS,gene_symbol
P62661,30S ribosomal protein S20,gene_common_name
P62661,rpsT,gene_symbol
P62662,30S ribosomal protein S2,gene_common_name
P62662,rpsB,gene_symbol
P62663,30S ribosomal protein S3,gene_common_name
P62663,rpsC,gene_symbol
P62669,30S ribosomal protein S9,gene_common_name
P62669,rpsI,gene_symbol
P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,gene_common_name
P62714,PPP2CB,gene_symbol
P62736,"Actin, aortic smooth muscle",gene_common_name
P62736,ACTA2,gene_symbol
P62745,Rho-related GTP-binding protein RhoB,gene_common_name
P62745,RHOB,gene_symbol
P62750,60S ribosomal protein L23a,gene_common_name
P62750,RPL23A,gene_symbol
P62750,60S ribosomal protein L23a,gene_common_name
P62750,RPL23A,gene_symbol
P62750,60S ribosomal protein L23a,gene_common_name
P62750,RPL23A,gene_symbol
P62807,Histone H2B type 1-C/E/F/G/I,gene_common_name
P62807,HIST1H2BC,gene_symbol
P62826,GTP-binding nuclear protein Ran,gene_common_name
P62826,RAN,gene_symbol
P62829,60S ribosomal protein L23,gene_common_name
P62829,RPL23,gene_symbol
P62829,60S ribosomal protein L23,gene_common_name
P62829,RPL23,gene_symbol
P62829,60S ribosomal protein L23,gene_common_name
P62829,RPL23,gene_symbol
P62837,Ubiquitin-conjugating enzyme E2 D2,gene_common_name
P62837,UBE2D2,gene_symbol
P62913,60S ribosomal protein L11,gene_common_name
P62913,RPL11,gene_symbol
P62913,60S ribosomal protein L11,gene_common_name
P62913,RPL11,gene_symbol
P62913,60S ribosomal protein L11,gene_common_name
P62913,RPL11,gene_symbol
P62917,60S ribosomal protein L8,gene_common_name
P62917,RPL8,gene_symbol
P62917,60S ribosomal protein L8,gene_common_name
P62917,RPL8,gene_symbol
P62917,60S ribosomal protein L8,gene_common_name
P62917,RPL8,gene_symbol
P62937,Peptidyl-prolyl cis-trans isomerase A,gene_common_name
P62937,PPIA,gene_symbol
P62937,Peptidyl-prolyl cis-trans isomerase A,gene_common_name
P62937,PPIA,gene_symbol
P62937,Peptidyl-prolyl cis-trans isomerase A,gene_common_name
P62937,PPIA,gene_symbol
P62937,Peptidyl-prolyl cis-trans isomerase A,gene_common_name
P62937,PPIA,gene_symbol
P62937,Peptidyl-prolyl cis-trans isomerase A,gene_common_name
P62937,PPIA,gene_symbol
P62937,Peptidyl-prolyl cis-trans isomerase A,gene_common_name
P62937,PPIA,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62942,Peptidyl-prolyl cis-trans isomerase FKBP1A,gene_common_name
P62942,FKBP1A,gene_symbol
P62993,Growth factor receptor-bound protein 2,gene_common_name
P62993,GRB2,gene_symbol
P62993,Growth factor receptor-bound protein 2,gene_common_name
P62993,GRB2,gene_symbol
P63000,Ras-related C3 botulinum toxin substrate 1,gene_common_name
P63000,RAC1,gene_symbol
P63000,Ras-related C3 botulinum toxin substrate 1,gene_common_name
P63000,RAC1,gene_symbol
P63000,Ras-related C3 botulinum toxin substrate 1,gene_common_name
P63000,RAC1,gene_symbol
P63027,Vesicle-associated membrane protein 2,gene_common_name
P63027,VAMP2,gene_symbol
P63092,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,gene_common_name
P63092,GNAS,gene_symbol
P63092,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,gene_common_name
P63092,GNAS,gene_symbol
P63096,Guanine nucleotide-binding protein G(i) subunit alpha-1,gene_common_name
P63096,GNAI1,gene_symbol
P63096,Guanine nucleotide-binding protein G(i) subunit alpha-1,gene_common_name
P63096,GNAI1,gene_symbol
P63098,Calcineurin subunit B type 1,gene_common_name
P63098,PPP3R1,gene_symbol
P63098,Calcineurin subunit B type 1,gene_common_name
P63098,PPP3R1,gene_symbol
P63104,14-3-3 protein zeta/delta,gene_common_name
P63104,YWHAZ,gene_symbol
P63151,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,gene_common_name
P63151,PPP2R2A,gene_symbol
P63185,Tyrosine-protein kinase transforming protein Src,gene_common_name
P63185,V-SRC,gene_symbol
P63208,S-phase kinase-associated protein 1,gene_common_name
P63208,SKP1,gene_symbol
P63208,S-phase kinase-associated protein 1,gene_common_name
P63208,SKP1,gene_symbol
P63208,S-phase kinase-associated protein 1,gene_common_name
P63208,SKP1,gene_symbol
P63208,S-phase kinase-associated protein 1,gene_common_name
P63208,SKP1,gene_symbol
P63208,S-phase kinase-associated protein 1,gene_common_name
P63208,SKP1,gene_symbol
P63244,Receptor of activated protein C kinase 1,gene_common_name
P63244,RACK1,gene_symbol
P63261,"Actin, cytoplasmic 2",gene_common_name
P63261,ACTG1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63316,"Troponin C, slow skeletal and cardiac muscles",gene_common_name
P63316,TNNC1,gene_symbol
P63462,FMN-dependent NADH-azoreductase,gene_common_name
P63462,azoR,gene_symbol
P65389,Cyclic pyranopterin monophosphate synthase,gene_common_name
P65389,moaA,gene_symbol
P66010,Thioredoxin reductase,gene_common_name
P66010,trxB,gene_symbol
P67775,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,gene_common_name
P67775,PPP2CA,gene_symbol
P67775,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,gene_common_name
P67775,PPP2CA,gene_symbol
P67775,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,gene_common_name
P67775,PPP2CA,gene_symbol
P67870,Casein kinase II subunit beta,gene_common_name
P67870,CSNK2B,gene_symbol
P67870,Casein kinase II subunit beta,gene_common_name
P67870,CSNK2B,gene_symbol
P67910,ADP-L-glycero-D-manno-heptose-6-epimerase,gene_common_name
P67910,hldD,gene_symbol
P67910,ADP-L-glycero-D-manno-heptose-6-epimerase,gene_common_name
P67910,hldD,gene_symbol
P67936,Tropomyosin alpha-4 chain,gene_common_name
P67936,TPM4,gene_symbol
P68104,Elongation factor 1-alpha 1,gene_common_name
P68104,EEF1A1,gene_symbol
P68104,Elongation factor 1-alpha 1,gene_common_name
P68104,EEF1A1,gene_symbol
P68104,Elongation factor 1-alpha 1,gene_common_name
P68104,EEF1A1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68133,"Actin, alpha skeletal muscle",gene_common_name
P68133,ACTA1,gene_symbol
P68344,Envelope glycoprotein GP340,gene_common_name
P68344,NA,gene_symbol
P68363,Tubulin alpha-1B chain,gene_common_name
P68363,TUBA1B,gene_symbol
P68363,Tubulin alpha-1B chain,gene_common_name
P68363,TUBA1B,gene_symbol
P68363,Tubulin alpha-1B chain,gene_common_name
P68363,TUBA1B,gene_symbol
P68363,Tubulin alpha-1B chain,gene_common_name
P68363,TUBA1B,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68366,Tubulin alpha-4A chain,gene_common_name
P68366,TUBA4A,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68371,Tubulin beta-4B chain,gene_common_name
P68371,TUBB4B,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68400,Casein kinase II subunit alpha,gene_common_name
P68400,CSNK2A1,gene_symbol
P68638,Complement control protein C3,gene_common_name
P68638,NA,gene_symbol
P68638,Complement control protein C3,gene_common_name
P68638,NA,gene_symbol
P68638,Complement control protein C3,gene_common_name
P68638,NA,gene_symbol
P68771,Peptide deformylase,gene_common_name
P68771,def,gene_symbol
P68826,Peptide deformylase,gene_common_name
P68826,def,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P68871,Hemoglobin subunit beta,gene_common_name
P68871,HBB,gene_symbol
P69054,Succinate dehydrogenase cytochrome b556 subunit,gene_common_name
P69054,sdhC,gene_symbol
P69054,Succinate dehydrogenase cytochrome b556 subunit,gene_common_name
P69054,sdhC,gene_symbol
P69054,Succinate dehydrogenase cytochrome b556 subunit,gene_common_name
P69054,sdhC,gene_symbol
P69178,Shiga-like toxin 1 subunit B,gene_common_name
P69178,stxB,gene_symbol
P69178,Shiga-like toxin 1 subunit B,gene_common_name
P69178,stxB,gene_symbol
P69178,Shiga-like toxin 1 subunit B,gene_common_name
P69178,stxB,gene_symbol
P69178,Shiga-like toxin 1 subunit B,gene_common_name
P69178,stxB,gene_symbol
P69441,Adenylate kinase,gene_common_name
P69441,adk,gene_symbol
P69488,Divalent-cation tolerance protein CutA,gene_common_name
P69488,cutA,gene_symbol
P69681,Ammonia channel,gene_common_name
P69681,amtB,gene_symbol
P69681,Ammonia channel,gene_common_name
P69681,amtB,gene_symbol
P69772,Probable UbiX-like flavin prenyltransferase,gene_common_name
P69772,ecdB,gene_symbol
P69795,"N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component",gene_common_name
P69795,chbB,gene_symbol
P69856,Probable N-acetylneuraminic acid outer membrane channel protein NanC,gene_common_name
P69856,nanC,gene_symbol
P69903,Formyl-CoA:oxalate CoA-transferase,gene_common_name
P69903,frc,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69905,Hemoglobin subunit alpha,gene_common_name
P69905,HBA1,gene_symbol
P69908,Glutamate decarboxylase alpha,gene_common_name
P69908,gadA,gene_symbol
P69923,L-fucose isomerase,gene_common_name
P69923,fucI,gene_symbol
P69924,Ribonucleoside-diphosphate reductase 1 subunit beta,gene_common_name
P69924,nrdB,gene_symbol
P71119,Heme oxygenase,gene_common_name
P71119,hmuO,gene_symbol
P71143,Scaffolding dockerin binding protein A,gene_common_name
P71143,sdbA,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71278,Pentaerythritol tetranitrate reductase,gene_common_name
P71278,onr,gene_symbol
P71447,Beta-phosphoglucomutase,gene_common_name
P71447,pgmB,gene_symbol
P71447,Beta-phosphoglucomutase,gene_common_name
P71447,pgmB,gene_symbol
P71447,Beta-phosphoglucomutase,gene_common_name
P71447,pgmB,gene_symbol
P72161,D-alanyl-D-alanine endopeptidase,gene_common_name
P72161,pbpG,gene_symbol
P72181,Nitrite reductase,gene_common_name
P72181,nirS,gene_symbol
P72181,Nitrite reductase,gene_common_name
P72181,nirS,gene_symbol
P72181,Nitrite reductase,gene_common_name
P72181,nirS,gene_symbol
P72355,Penicillin-binding protein 4,gene_common_name
P72355,pbp4,gene_symbol
P72524,DNA gyrase subunit A,gene_common_name
P72524,gyrA,gene_symbol
P72524,DNA gyrase subunit A,gene_common_name
P72524,gyrA,gene_symbol
P72525,DNA topoisomerase 4 subunit A,gene_common_name
P72525,parC,gene_symbol
P72525,DNA topoisomerase 4 subunit A,gene_common_name
P72525,parC,gene_symbol
P74334,"Apocarotenoid-15,15'-oxygenase",gene_common_name
P74334,NA,gene_symbol
P74334,"Apocarotenoid-15,15'-oxygenase",gene_common_name
P74334,NA,gene_symbol
P74645,Circadian clock protein KaiB,gene_common_name
P74645,kaiB,gene_symbol
P74645,Circadian clock protein KaiB,gene_common_name
P74645,kaiB,gene_symbol
P74645,Circadian clock protein KaiB,gene_common_name
P74645,kaiB,gene_symbol
P75430,5-formyltetrahydrofolate cyclo-ligase,gene_common_name
P75430,NA,gene_symbol
P75792,Sugar phosphatase YbiV,gene_common_name
P75792,ybiV,gene_symbol
P75914,Probable phosphatase YcdX,gene_common_name
P75914,ycdX,gene_symbol
P76045,Outer membrane protein G,gene_common_name
P76045,ompG,gene_symbol
P76045,Outer membrane protein G,gene_common_name
P76045,ompG,gene_symbol
P76187,Oxidoreductase YdhF,gene_common_name
P76187,ydhF,gene_symbol
P76216,N-succinylarginine dihydrolase,gene_common_name
P76216,astB,gene_symbol
P76216,N-succinylarginine dihydrolase,gene_common_name
P76216,astB,gene_symbol
P76270,Free methionine-R-sulfoxide reductase,gene_common_name
P76270,msrC,gene_symbol
P76577,Penicillin-binding protein 1C,gene_common_name
P76577,pbpC,gene_symbol
P77150,Pyridoxamine kinase,gene_common_name
P77150,pdxY,gene_symbol
P77173,Cell division protein ZipA,gene_common_name
P77173,zipA,gene_symbol
P77173,Cell division protein ZipA,gene_common_name
P77173,zipA,gene_symbol
P77173,Cell division protein ZipA,gene_common_name
P77173,zipA,gene_symbol
P77173,Cell division protein ZipA,gene_common_name
P77173,zipA,gene_symbol
P77390,[Citrate [pro-3S]-lyase] ligase,gene_common_name
P77390,citC,gene_symbol
P77398,Bifunctional polymyxin resistance protein ArnA,gene_common_name
P77398,arnA,gene_symbol
P77398,Bifunctional polymyxin resistance protein ArnA,gene_common_name
P77398,arnA,gene_symbol
P77425,Allantoate amidohydrolase,gene_common_name
P77425,allC,gene_symbol
P77444,Cysteine desulfurase,gene_common_name
P77444,sufS,gene_symbol
P77444,Cysteine desulfurase,gene_common_name
P77444,sufS,gene_symbol
P77444,Cysteine desulfurase,gene_common_name
P77444,sufS,gene_symbol
P77444,Cysteine desulfurase,gene_common_name
P77444,sufS,gene_symbol
P77454,Glutaminase 1,gene_common_name
P77454,glsA1,gene_symbol
P77541,2-methylisocitrate lyase,gene_common_name
P77541,prpB,gene_symbol
P77674,Gamma-aminobutyraldehyde dehydrogenase,gene_common_name
P77674,prr,gene_symbol
P77836,Pyrimidine-nucleoside phosphorylase,gene_common_name
P77836,pdp,gene_symbol
P77872,Catalase,gene_common_name
P77872,katA,gene_symbol
P77967,Cryptochrome DASH,gene_common_name
P77967,cry,gene_symbol
P78330,Phosphoserine phosphatase,gene_common_name
P78330,PSPH,gene_symbol
P78330,Phosphoserine phosphatase,gene_common_name
P78330,PSPH,gene_symbol
P78334,Gamma-aminobutyric acid receptor subunit epsilon,gene_common_name
P78334,GABRE,gene_symbol
P78334,Gamma-aminobutyric acid receptor subunit epsilon,gene_common_name
